difficulty,topics,aj_level,title_ar,title_en,words,unknown,coverage_pct,unknown_per_100,publisher_glossed,tashkeel,video,url
5,environment,Intermediate,الْجَفَافُ يُهَدِّدُ بُحَيْرَةَ تشَاد,Lake Chad threatened by drought,110,50,54.5,45.5,8,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%AC%D9%81%D8%A7%D9%81-%D9%8A%D9%87%D8%AF%D8%AF-%D8%A8%D8%AD%D9%8A%D8%B1%D8%A9-%D8%AA%D8%B4%D8%A7%D8%AF
5,health,Elementary,أَغْذِيَةٌ لِتَقْوِيَّةِ الْمَنَاعَةِ فِي الشِّتَاءِ,Foods that support the immune system in winter,96,47,49.5,50.5,5,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A3%D8%BA%D8%B0%D9%8A%D8%A9-%D9%84%D8%AA%D9%82%D9%88%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B9%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%AA%D8%A7%D8%A1
5,food|health,Introductory,طَعامٌ وَصِيامٌ.. بَقْلاوَةُ البُوسْنَة,Food and fasting .. The Bosnian baklava,103,46,55.3,44.7,4,,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%B7%D8%B9%D8%A7%D9%85-%D9%88%D8%B5%D9%8A%D8%A7%D9%85-%D8%A8%D9%82%D9%84%D8%A7%D9%88%D8%A9-%D8%A7%D9%84%D8%A8%D9%88%D8%B3%D9%86%D8%A9
5,history|literature|health|politics|education,Introductory,شَخْصِيّاتٌ أَنْدَلُسِيَّةٌ,Famous Andalusian personalities,284,113,52.9,47.1,7,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%B4%D8%AE%D8%B5%D9%8A%D8%A7%D8%AA-%D8%A3%D9%86%D8%AF%D9%84%D8%B3%D9%8A%D8%A9
5,culture|literature,Introductory,النَّشْرَةُ الثَّقَافِيَّة,The Cultural Newsletter,79,37,53.2,46.8,5,,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%86%D8%B4%D8%B1%D8%A9-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D9%8A%D8%A9
5,culture|literature,Intermediate,مِهْرَجانُ أَجْيال السّينمائيّ يُفْتَتَح بِفيلم المعيل,Ajyal Film Festival opens with “The breadwinner”,131,57,55.8,44.2,3,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D8%A3%D8%AC%D9%8A%D8%A7%D9%84-%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D9%85%D8%A7%D8%A6%D9%8A-%D9%8A%D9%81%D8%AA%D8%AA%D8%AD-%D8%A8%D9%81%D9%8A%D9%84%D9%85-%D8%A7%D9%84%D9%85%D8%B9%D9%8A%D9%84
5,literature|culture,Intermediate,مَكْتَبَةُ الْإِسْكَنْدَرِيّةِ تَكْشِفُ عَن كُنُوزِهَا,Library of Alexandria unveils its treasures,86,38,55.8,44.2,2,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D8%AA%D9%83%D8%B4%D9%81-%D8%B9%D9%86-%D9%83%D9%86%D9%88%D8%B2%D9%87%D8%A7
5,technology|literature,Introductory,,كتابة الهمزة في آخر الكلمة,95,39,49.4,50.6,0,Y,Y,https://learning.aljazeera.net/en/generallanguage/%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D9%87%D9%85%D8%B2%D8%A9-%D9%81%D9%8A-%D8%A2%D8%AE%D8%B1-%D8%A7%D9%84%D9%83%D9%84%D9%85%D8%A9
5,science|technology,Intermediate,مِجْهَرٌ إلِكْتِرُونِيّ يَمْنَحُ نُوبَلَ لِلْكِيمْيَاء,Nobel in Chemistry for an electron microscope,111,51,54.1,45.9,1,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AC%D9%87%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%8A%D9%85%D9%86%D8%AD-%D9%86%D9%88%D8%A8%D9%84-%D9%84%D9%84%D9%83%D9%8A%D9%85%D9%8A%D8%A7%D8%A1
5,environment,Intermediate,بَيْنَ أَرْنَبٍ وَثَعْلَبٍ!,Between a rabbit and a fox,175,89,49.1,50.9,7,,,https://learning.aljazeera.net/en/generallanguage/%D8%A8%D9%8A%D9%86-%D8%A3%D8%B1%D9%86%D8%A8-%D9%88%D8%AB%D8%B9%D9%84%D8%A8
5,technology|sports|environment,Intermediate,مِيدَالْياتُ أُولُمْبِياد 2020 مِن هَواتِف مُدَوَّرَة,The 2020 Olympics medals in recycled materials,94,46,51.1,48.9,1,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%8A%D8%AF%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D8%A3%D9%88%D9%84%D9%85%D8%A8%D9%8A%D8%A7%D8%AF-2020-%D9%85%D9%86-%D9%87%D9%88%D8%A7%D8%AA%D9%81-%D9%85%D8%AF%D9%88%D8%B1%D8%A9
5,health|food,Elementary,الْقَرْنَبِيطُ غِذَاءٌ قَلِيلُ السُّعْرَاتِ,The cauliflower: a low-calorie food,33,19,42.4,57.6,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%82%D8%B1%D9%86%D8%A8%D9%8A%D8%B7-%D8%BA%D8%B0%D8%A7%D8%A1-%D9%82%D9%84%D9%8A%D9%84-%D8%A7%D9%84%D8%B3%D8%B9%D8%B1%D8%A7%D8%AA
